web_scraper_order,web_scraper_start_url,container_links,type habits,prix,adresse,image_lien
"1771858892-498","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/vetements-pour-homme-5390008","Sous vêtement homme","6 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4036356_uploaded_image1_1672943814.jpg"
"1771858894-499","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pack-de-3-t-shirts-en-coton-3-debardeurs-3-boxeurs-5390305","Pack de 3 t-shirts en coton + 3 débardeurs +3 boxeurs","10 500 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5390305_uploaded_image1_1750787966.jpg"
"1771858897-500","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5392630","Costume africaine","20 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5392633_uploaded_image1_1750904042.jpg"
"1771858901-501","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5392631","Costume africaine","20 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5392633_uploaded_image1_1750904042.jpg"
"1771858907-502","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5392632","Costume africaine","20 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5392633_uploaded_image1_1750904042.jpg"
"1771858910-503","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5392633","Costume africaine","20 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5392633_uploaded_image1_1750904042.jpg"
"1771859015-504","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/bas-nike-tech-5396366","Bas Nike Tech","10 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5396366_uploaded_image1_1751130805.jpg"
"1771859018-505","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5396595","T-shirts","5 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5396595_uploaded_image1_1751139172.jpg"
"1771859020-506","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-hommes-5359190","Pantalon kaki","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5379655_uploaded_image1_1750203441.jpg"
"1771859023-507","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/polo-5359195","Polo en coton","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5554258_uploaded_image1_1759400484.jpg"
"1771859025-508","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/cargo-homme-5359212","Cargo homme","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359212_uploaded_image1_1748985772.jpg"
"1771859028-509","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/bas-large-5359319","Pantalon bas large","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5674256_uploaded_image1_1765840156.jpg"
"1771859030-510","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5376209","Lacostes homme","11 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5748678_uploaded_image1_1769718508.jpg"
"1771859033-511","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-5376211","T-shirt unique en coton","3 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5658191_uploaded_image1_1764973421.jpg"
"1771859035-512","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-unique-5381842","T-shirt unique en coton","3 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5658191_uploaded_image1_1764973421.jpg"
"1771859039-513","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-5359855","Ensemble short","5 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5588150_uploaded_image1_1761247547.jpg"
"1771859042-514","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-5360049","Jeans homme","4 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5702153_uploaded_image1_1767517880.jpg"
"1771859044-515","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/dialabeh-homme-5377282","Dialabeh homme","9 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5377282_uploaded_image1_1750088802.jpg"
"1771859047-516","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-5368256","Lacostes homme","11 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5748678_uploaded_image1_1769718508.jpg"
"1771859049-517","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/short-5386893","Ensemble short","5 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5588150_uploaded_image1_1761247547.jpg"
"1771859052-518","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-5386899","Jeans homme","4 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5702153_uploaded_image1_1767517880.jpg"
"1771859055-519","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-5360719","Ensemble short","5 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5588150_uploaded_image1_1761247547.jpg"
"1771859057-520","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5360732","Lacostes homme","11 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5748678_uploaded_image1_1769718508.jpg"
"1771859060-521","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5360742","Lacostes homme","11 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5748678_uploaded_image1_1769718508.jpg"
"1771859062-522","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/short-en-jeans-5387071","Short jeans","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5549017_uploaded_image1_1759172693.jpg"
"1771859065-523","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/polo-5387074","Polo en coton","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5554258_uploaded_image1_1759400484.jpg"
"1771859068-524","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-5364547","Pantalon kaki","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5379655_uploaded_image1_1750203441.jpg"
"1771859070-525","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/polo-en-coton-5361125","Polo en coton","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5554258_uploaded_image1_1759400484.jpg"
"1771859073-526","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-5387379","Ensemble short","5 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5588150_uploaded_image1_1761247547.jpg"
"1771859076-527","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-bas-large-5387381","Pantalon bas large","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5674256_uploaded_image1_1765840156.jpg"
"1771859079-528","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/jalaba-homme-5362186","Ensembles Jalabas Homme","9 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5776991_uploaded_image1_1771261720.jpg"
"1771859081-529","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-lacoste-kaki-5379656","Ensemble lacostes + kaki","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5669734_uploaded_image1_1765555257.jpg"
"1771859084-530","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5379655","Pantalon cargo","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5758901_uploaded_image1_1770244788.jpg"
"1771859086-531","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/calecons-5366447","Caleçons","1 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657705_uploaded_image1_1764949059.jpg"
"1771859089-532","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-5380938","Ensemble short","5 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5588150_uploaded_image1_1761247547.jpg"
"1771859092-533","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-bas-large-5380940","Pantalon bas large","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5674256_uploaded_image1_1765840156.jpg"
"1771859095-534","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/polo-en-coton-5405576","Polo en coton","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5554258_uploaded_image1_1759400484.jpg"
"1771859097-535","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/boubou-homme-traditionnel-5414801","Boubou homme traditionnel","35 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5414801_uploaded_image1_1752066925.jpg"
"1771859100-536","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/chemise-africaine-5421027","Chemise africaine","11 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5421027_uploaded_image1_1752406068.jpg"
"1771859103-537","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/djialabe-5374429","Djialab coton","25 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5648803_uploaded_image1_1764526181.jpg"
"1771859106-538","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/djialab-homme-5374415","Djialab Homme","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374420_uploaded_image1_1749913604.jpg"
"1771859109-539","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/djialab-homme-5374420","Djialab Homme","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374420_uploaded_image1_1749913604.jpg"
"1771859112-540","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/bonet-5374410","Bonet","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374410_uploaded_image1_1749913289.jpg"
"1771859114-541","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/sorts-cotton-djiene-5374538","Sorts coton djiene","10 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374540_uploaded_image1_1749919718.jpg"
"1771859117-542","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/sorts-coton-djiene-5374540","Sorts coton djiene","10 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374540_uploaded_image1_1749919718.jpg"
"1771859120-543","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/shorts-coton-5374534","Shorts coton","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374534_uploaded_image1_1749919474.jpg"
"1771859122-544","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/tshirt-coton-5374565","Tshirt coton","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374565_uploaded_image1_1749920402.jpg"
"1771859125-545","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5421924","Ensemble courte manche homme","9 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5648700_uploaded_image1_1764522517.jpg"
"1771859128-546","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5421925","Ensemble courte manche homme","9 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5648700_uploaded_image1_1764522517.jpg"
"1771859130-547","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5421926","Ensemble courte manche homme","9 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5648700_uploaded_image1_1764522517.jpg"
"1771859133-548","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5422133","Lacoste homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422133_uploaded_image1_1752479744.jpg"
"1771859135-549","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jean-5422157","Pantalon jean","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422157_uploaded_image1_1752480645.jpg"
"1771859139-550","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5422160","Pantalon Kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5525299_uploaded_image1_1757874845.jpg"
"1771859142-551","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/sous-vetements-homme-5422821","Sous vêtement homme","6 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4036356_uploaded_image1_1672943814.jpg"
"1771859144-552","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/chemise-pour-homme-5389835","Chemises homme","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5729575_uploaded_image1_1768855922.jpg"
"1771859147-553","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5435162","Ensembles Jalabas Homme","9 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5776991_uploaded_image1_1771261720.jpg"
"1771859149-554","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/polo-5435168","Polo en coton","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5554258_uploaded_image1_1759400484.jpg"
